Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Deviation,Deviation_Percentage,Wind Layer,Deviation_Z,Deviation_Severity
17 02 2018 09:10,2186.15698242187,9.06155681610107,2183.74752927253,38.6503181457519,-2.409453149340152,-0.11033570122196366,High,-0.43723954477501414,LOW
17 02 2018 09:20,1910.5810546875,8.47964763641357,1815.45809731487,37.4514999389648,-95.12295737263003,-5.239611837547802,Moderate,-0.6539113801904949,LOW
17 02 2018 09:30,1804.12097167968,8.31661128997802,1716.18151568376,34.9660491943359,-87.93945599592007,-5.1241349001992536,Moderate,-0.637123508336867,LOW
17 02 2018 09:40,1865.65502929687,8.39985084533691,1766.60733910401,35.6368217468261,-99.04769019286005,-5.6066613106620045,Moderate,-0.6630834967100752,LOW
17 02 2018 09:50,2242.17211914062,9.29428195953369,2335.16354196228,36.5750617980957,92.99142282165985,3.9822231355803663,High,-0.21428731068516435,LOW
17 02 2018 10:00,2309.2890625,9.41043758392333,2411.21621873638,38.6041717529296,101.92715623638014,4.227209299786313,High,-0.1934044654516592,LOW
17 02 2018 10:10,2258.35107421875,9.27279090881347,2321.12064044666,34.8892593383789,62.76956622791022,2.7042784909202857,High,-0.284915912124503,LOW
17 02 2018 10:20,2022.54296875,8.6863374710083,1944.08161020929,34.4669189453125,-78.46135854071008,-4.0359086845260235,Moderate,-0.6149731561409107,LOW
17 02 2018 10:30,2212.60498046875,8.95635414123535,2115.89307047545,35.086181640625,-96.7119099933002,-4.57073712007425,Moderate,-0.6576247689097874,LOW
17 02 2018 10:40,2520.01098632812,9.83668994903564,2686.30746494777,36.1639289855957,166.29647861964986,6.190522893956339,High,-0.04297309796020906,LOW
17 02 2018 10:50,2206.5869140625,8.84473419189453,2044.41906805967,38.4490013122558,-162.16784600282995,-7.9322213599162525,Moderate,-0.8105955568531084,LOW
17 02 2018 11:00,2024.333984375,8.36228275299072,1743.77942501511,35.7321586608886,-280.55455935988994,-16.088878864794435,Moderate,-1.0872657861446573,LOW
17 02 2018 11:10,1804.71203613281,8.25362873077392,1678.41081151297,37.8841705322265,-126.30122461984001,-7.5250483227040394,Moderate,-0.7267751172061687,LOW
17 02 2018 11:20,1764.46496582031,8.17947101593017,1634.38587311179,35.144229888916,-130.07909270851997,-7.958897274415117,Moderate,-0.7356040102524336,LOW
17 02 2018 11:30,2192.31811523437,9.07723331451416,2193.89466044702,35.2126884460449,1.5765452126502169,0.07186057020299168,High,-0.4279242504358471,LOW
17 02 2018 11:40,1682.18298339843,8.03118228912353,1547.90379434157,35.2177810668945,-134.2791890568601,-8.67490534926806,Moderate,-0.7454196524540808,LOW
17 02 2018 11:50,2020.35803222656,8.64540958404541,1918.39039524296,36.9492988586425,-101.96763698359996,-5.315270407756914,Moderate,-0.6699074242033285,LOW
17 02 2018 12:00,1860.64099121093,8.48908996582031,1821.27010857988,35.3373908996582,-39.37088263105011,-2.1617267227731105,Moderate,-0.5236185553892003,LOW
17 02 2018 12:10,1727.84997558593,8.24431705474853,1672.85574682411,39.1792602539062,-54.99422876182007,-3.2874459657520227,Moderate,-0.5601303786650476,LOW
17 02 2018 12:20,1291.62194824218,7.42210483551025,1217.93413419655,40.0971717834472,-73.68781404562992,-6.0502298093681794,Moderate,-0.6038173632944285,LOW
17 02 2018 12:30,1156.09204101562,7.16875791549682,1093.80274831431,40.1519699096679,-62.28929270130993,-5.694746406269841,Moderate,-0.5771789726803895,LOW
17 02 2018 12:40,1193.86206054687,7.24012517929077,1127.85401560287,48.6891784667968,-66.00804494399995,-5.85253446198148,Moderate,-0.5858697117548023,LOW
17 02 2018 12:50,1367.92199707031,7.69425296783447,1360.07346861044,53.6613998413085,-7.848528459870067,-0.5770665071416144,Moderate,-0.4499506858365932,LOW
17 02 2018 13:00,1771.24096679687,8.29014587402343,1700.2687929949,57.0652809143066,-70.97217380197003,-4.174173759724055,Moderate,-0.5974709010303678,LOW
17 02 2018 13:10,1752.32897949218,8.28145790100097,1695.05800878786,52.8902511596679,-57.27097070432001,-3.378702699695488,Moderate,-0.5654511338191274,LOW
17 02 2018 13:20,1196.04296875,7.20628499984741,1111.62092808699,49.5069007873535,-84.42204066300997,-7.59449903559242,Moderate,-0.6289032944372317,LOW
17 02 2018 13:30,1070.09094238281,6.96775007247924,1001.53687094485,46.1391716003417,-68.55407143796003,-6.844887435176113,Moderate,-0.5918197859978617,LOW
17 02 2018 13:40,1051.13793945312,6.87271308898925,959.703168003792,45.6919708251953,-91.43477144932797,-9.527401231728213,Moderate,-0.6452920747284686,LOW
17 02 2018 13:50,1092.08605957031,6.96966886520385,1002.39305641504,43.9093513488769,-89.69300315527005,-8.94788751590601,Moderate,-0.6412215551606492,LOW
17 02 2018 14:00,1216.04797363281,7.22935914993286,1122.67240874177,38.5263786315917,-93.37556489104009,-8.317258370648863,Moderate,-0.6498277168736014,LOW
17 02 2018 14:10,1332.56005859375,7.49413776397705,1254.94083113731,36.4825706481933,-77.61922745644006,-6.185090605912983,Moderate,-0.613005092381291,LOW
17 02 2018 14:20,1343.77404785156,7.56950283050537,1293.95622366804,38.5535697937011,-49.81782418352009,-3.850039380953639,Moderate,-0.5480331001700814,LOW
17 02 2018 14:30,1073.43200683593,6.90213012695312,972.532944235338,36.8551597595214,-100.89906260059195,-10.374873488725326,Moderate,-0.6674101615361048,LOW
17 02 2018 14:40,1495.69201660156,7.83049583435058,1434.47441534716,36.326560974121,-61.21760125440005,-4.267597985676494,Moderate,-0.5746744254221843,LOW
17 02 2018 14:50,1517.26501464843,7.9321551322937,1491.38732944313,35.6546516418457,-25.87768520529994,-1.7351418169123394,Moderate,-0.49208489827686014,LOW
17 02 2018 15:00,1848.2099609375,8.50909996032714,1833.60816197778,35.5813293457031,-14.6017989597201,-0.7963423845130685,Moderate,-0.4657331063859845,LOW
17 02 2018 15:10,1780.92297363281,8.35890197753906,1741.73067066705,35.3432006835937,-39.192302965760064,-2.2501930766798837,Moderate,-0.5232012139870991,LOW
17 02 2018 15:20,1772.65600585937,8.26383876800537,1684.51055639745,34.7967681884765,-88.14544946191995,-5.2327038929593135,Moderate,-0.6376049159024175,LOW
17 02 2018 15:30,2029.84094238281,8.8483600616455,2046.73153818212,33.9841003417968,16.89059579930995,0.825247253204099,Moderate,-0.39213525210108713,LOW
17 02 2018 15:40,2279.73510742187,9.28768157958984,2330.84958466368,34.8295593261718,51.114477241810164,2.1929547740072426,High,-0.31215390235801943,LOW
17 02 2018 15:50,2424.43505859375,9.67886734008789,2575.7088001135,34.5649299621582,151.27374151974982,5.873091768490439,High,-0.07808129549484515,LOW
17 02 2018 16:00,2008.90405273437,8.85319232940673,2049.81442777613,37.2651901245117,40.910375041759835,1.995808717482003,Moderate,-0.33600093058734026,LOW
17 02 2018 16:10,1948.44702148437,8.69896793365478,1952.03051640968,37.0244903564453,3.583494925310106,0.18357781270249487,Moderate,-0.4232340008171798,LOW
17 02 2018 16:20,1645.23901367187,7.9338641166687,1492.35384476416,40.7617111206054,-152.88516890771007,-10.244565619882922,Moderate,-0.788901902831307,LOW
17 02 2018 16:30,1729.13098144531,8.05803489685058,1563.4040306444,39.26416015625,-165.7269508009099,-10.600391680748126,Moderate,-0.818913199201938,LOW
17 02 2018 16:40,1306.09899902343,7.39921522140502,1206.33862157802,47.4269409179687,-99.76037744541009,-8.269682795607824,Moderate,-0.6647490497099416,LOW
17 02 2018 16:50,1716.56396484375,8.07346725463867,1572.344912044,49.247631072998,-144.21905279975,-9.172227524320325,Moderate,-0.7686491543372674,LOW
17 02 2018 17:00,1636.12194824218,7.8780288696289,1460.94165059818,47.9799003601074,-175.1802976439999,-11.990916787968404,Moderate,-0.8410057091169814,LOW
17 02 2018 17:10,1328.15698242187,7.26556777954101,1140.16347344051,48.3509788513183,-187.99350898136004,-16.48829429819205,Moderate,-0.8709502359827329,LOW
17 02 2018 17:20,1863.84899902343,8.33185863494873,1725.37591252692,49.7695198059082,-138.47308649650995,-8.025676346304587,Moderate,-0.755220807780976,LOW
17 02 2018 17:30,1452.84497070312,7.68486309051513,1355.02838279914,52.0822410583496,-97.81658790398001,-7.218785166840277,Moderate,-0.6602064056676159,LOW
17 02 2018 17:40,1701.7490234375,7.80134296417236,1418.36952181279,51.2689590454101,-283.37950162471,-19.979243579806216,Moderate,-1.0938676876754978,LOW
17 02 2018 17:50,1302.70202636718,7.13486194610595,1077.87228578997,41.9289894104003,-224.82974057721003,-20.858662342582903,Moderate,-0.9570366586298622,LOW
17 02 2018 18:00,1291.81494140625,7.40109777450561,1207.28934826112,48.061180114746,-84.52559314512996,-7.001270512895161,Moderate,-0.6291452970079546,LOW
17 02 2018 18:10,1484.77197265625,7.45917701721191,1236.88120598052,52.0554084777832,-247.89076667573,-20.04159861732381,Moderate,-1.0109303701575454,LOW
17 02 2018 18:20,1005.43200683593,6.60747194290161,848.675274516713,46.4130401611328,-156.756732319217,-18.470755190609715,Moderate,-0.7979497622270466,LOW
17 02 2018 18:30,1069.72204589843,6.82130002975463,937.532679270677,49.7017211914062,-132.18936662775297,-14.09970762092105,Moderate,-0.7405357289609449,LOW
17 02 2018 18:40,747.675415039062,6.19860887527465,693.06498346277,49.0764198303222,-54.61043157629206,-7.879554281250975,Moderate,-0.5592334430857886,LOW
17 02 2018 18:50,1175.18505859375,6.94307422637939,990.567359464141,50.7680511474609,-184.61769912960904,-18.637571424671226,Moderate,-0.8630609546669177,LOW
17 02 2018 19:00,1134.93603515625,6.93659782409667,987.70090285072,54.1420516967773,-147.23513230553,-14.906854077036613,Moderate,-0.7756977443754833,LOW
17 02 2018 19:10,925.008728027343,6.4859709739685,800.514195187722,53.2322311401367,-124.494532839621,-15.551820765705077,Moderate,-0.7225528711878613,LOW
17 02 2018 19:20,1163.99304199218,7.04750919342041,1037.51981809194,53.6667594909667,-126.4732239002401,-12.189957405616774,Moderate,-0.7271770802220922,LOW
17 02 2018 19:30,1374.69702148437,7.39859580993652,1206.02592149885,59.8473815917968,-168.67109998551996,-13.98569441823401,Moderate,-0.8257936877878306,LOW
17 02 2018 19:40,1601.98999023437,7.75758600234985,1394.38357812011,62.2244606018066,-207.6064121142599,-14.888759117068219,Moderate,-0.9167856701541871,LOW
17 02 2018 19:50,1666.02905273437,7.81766414642333,1427.37369758432,60.5346298217773,-238.6553551500499,-16.71989301427853,Moderate,-0.9893471759632338,LOW
17 02 2018 20:00,1256.50695800781,7.04165983200073,1034.85326921441,60.8511695861816,-221.65368879340008,-21.41885186889002,Moderate,-0.9496142127290433,LOW
17 02 2018 20:10,1229.94299316406,7.10127782821655,1062.2395285149,65.7586288452148,-167.70346464915997,-15.787725851590507,Moderate,-0.8235323200820317,LOW
17 02 2018 20:20,1221.97399902343,7.03581094741821,1032.19134674129,66.148323059082,-189.7826522821399,-18.3863828040507,Moderate,-0.8751314711334145,LOW
17 02 2018 20:30,1040.81103515625,6.78794717788696,923.319977565465,67.0783920288085,-117.49105759078498,-12.724847338468278,Moderate,-0.7061857211252601,LOW
17 02 2018 20:40,827.939025878906,6.35253381729125,749.50496237149,68.341453552246,-78.434063507416,-10.464782415748754,Moderate,-0.614909367537394,LOW
17 02 2018 20:50,530.372497558593,5.50145816802978,469.419465815931,68.8184661865234,-60.95303174266195,-12.984768673091814,Low,-0.5740561254001594,LOW
17 02 2018 21:00,680.519470214843,6.0239610671997,632.103040638578,68.6622619628906,-48.41642957626493,-7.659578654668793,Moderate,-0.5447580352888746,LOW
17 02 2018 21:10,521.064025878906,5.60070991516113,498.442914306536,70.8786392211914,-22.621111572370012,-4.538355531413637,Low,-0.4844742724880515,LOW
17 02 2018 21:20,347.622100830078,4.95441007614135,324.878146329676,71.8253326416015,-22.743954500402026,-7.000764673571544,Low,-0.4847613569091128,LOW
17 02 2018 21:30,159.079406738281,3.97904992103576,124.012697303556,74.3873214721679,-35.066709434725,-28.27670891545029,Low,-0.513559685171677,LOW
17 02 2018 21:40,155.367401123046,4.13951015472412,149.344962531099,84.3113098144531,-6.022438591947008,-4.032568953032427,Low,-0.44568310640864284,LOW
17 02 2018 21:50,59.7717208862304,3.68722105026245,75.7728953623046,110.796997070312,16.001174476074198,21.117279997768755,Low,-0.39421383334097887,LOW
17 02 2018 22:00,130.995193481445,4.30385780334472,181.596947799258,116.058898925781,50.601754317813004,27.864870489866107,Low,-0.3133521379110032,LOW
17 02 2018 22:10,94.662353515625,3.89298796653747,108.369815599658,89.8217391967773,13.707462084032997,12.648782327609917,Low,-0.3995742485044687,LOW
17 02 2018 22:20,18.7157306671142,3.16444897651672,23.425844518727,94.9852218627929,4.7101138516128,20.10648473248193,Low,-0.420601087816848,LOW
17 02 2018 22:30,27.1999893188476,3.13415789604187,21.7329199589703,86.148567199707,-5.4670693598773,-25.155705584885098,Low,-0.4443852062607202,LOW
17 02 2018 22:40,15.2342700958251,3.31658291816711,34.1486329073641,81.0722732543945,18.914362811539004,55.388345597460656,Low,-0.3874057003851158,LOW
17 02 2018 23:00,0.0,3.24331188201904,28.5220339791413,109.388397216796,28.5220339791413,100.0,Low,-0.36495253389774823,LOW
17 02 2018 23:10,0.0,3.23279690742492,27.7850530461264,88.0419235229492,27.7850530461264,100.0,Low,-0.3666748613273962,LOW
17 02 2018 23:20,26.7022895812988,3.86655211448669,103.802673033283,82.8128967285156,77.1003834519842,74.27591332572231,Low,-0.251424734146097,LOW
17 02 2018 23:30,32.3369483947753,3.64232397079467,69.560773742025,79.1618881225585,37.22382534724971,53.51266718984324,Low,-0.3446164121760432,LOW
17 02 2018 23:50,0.0,2.94148397445678,0.0,91.0910873413085,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 00:00,15.6719903945922,3.72637104988098,81.4530657646073,84.101448059082,65.7810753700151,80.75948370085545,Low,-0.2778780030447332,LOW
18 02 2018 00:10,2.61625599861145,2.63457489013671,0.0,88.4969635009765,-2.61625599861145,-inf,Very Low,-0.4377228438725528,LOW
18 02 2018 00:20,0.0,3.15323710441589,22.78211615489,86.6797180175781,22.78211615489,100.0,Low,-0.3783667451341104,LOW
18 02 2018 00:30,0.0,3.23062205314636,27.6348282124791,88.6326217651367,27.6348282124791,100.0,Low,-0.3670259373729413,LOW
18 02 2018 00:40,0.0,3.19355797767639,25.1910305434185,92.8942794799804,25.1910305434185,100.0,Low,-0.37273710243757086,LOW
18 02 2018 00:50,0.0,2.90287089347839,0.0,81.0081710815429,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 01:00,0.0,3.54156303405761,56.7932586784591,85.3034973144531,56.7932586784591,100.0,Low,-0.298882567107453,LOW
18 02 2018 01:10,0.0,3.20035791397094,25.6229167423335,92.3072662353515,25.6229167423335,100.0,Low,-0.37172778263897754,LOW
18 02 2018 01:20,0.0,2.97688889503479,0.0,89.5241088867187,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 01:30,0.0,3.08738493919372,19.4072082620305,105.004898071289,19.4072082620305,100.0,Low,-0.38625391856833774,LOW
18 02 2018 01:40,3.06046104431152,3.56942510604858,60.16119950543,91.3067321777343,57.10073846111848,94.9128988958485,Low,-0.2981639856082411,LOW
18 02 2018 01:50,0.0,3.19160604476928,25.0684235439876,106.696296691894,25.0684235439876,100.0,Low,-0.3730236354925344,LOW
18 02 2018 02:00,0.0,2.47577190399169,0.0,108.287902832031,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 02:10,0.0,2.85891795158386,0.0,103.364303588867,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 02:20,0.0,3.61612296104431,66.0845350034988,115.707496643066,66.0845350034988,100.0,Low,-0.2771688166504506,LOW
18 02 2018 02:30,0.0,2.50508093833923,0.0,112.330200195312,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 02:40,0.0,3.36131191253662,38.0056850524415,129.587600708007,38.0056850524415,100.0,Low,-0.3427892028737898,LOW
18 02 2018 02:50,28.813720703125,3.76924109458923,87.9542639552428,141.171096801757,59.140543252117794,67.24010933934095,Low,-0.29339695353823453,LOW
18 02 2018 03:00,39.5341491699218,4.01300907135009,125.419077174376,147.834106445312,85.8849280044542,68.47836066043156,Low,-0.23089521789689235,LOW
18 02 2018 03:10,52.2963218688964,3.68568301200866,75.5547518208596,143.411697387695,23.258429951963194,30.783543577919442,Low,-0.37725359785842316,LOW
18 02 2018 03:20,81.4844512939453,3.71092200279235,79.1823116136993,151.020095825195,-2.3021396802460004,-2.9073913520954955,Low,-0.43698875276247806,LOW
18 02 2018 03:30,59.1383514404296,3.57203698158264,60.4832880744989,175.651504516601,1.344936634069299,2.223649998017145,Low,-0.4284655206233943,LOW
18 02 2018 03:40,0.744800090789794,2.27668809890747,0.0,174.351104736328,-0.744800090789794,-inf,Very Low,-0.4333492438253549,LOW
18 02 2018 03:50,0.0,1.48156404495239,0.0,149.260604858398,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:00,0.0,1.74779498577117,0.0,125.443603515625,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:10,0.0,1.26723504066467,0.0,117.616096496582,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:20,0.0,1.08798396587371,0.0,138.740402221679,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:30,0.0,1.62324905395507,0.0,175.2333984375,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:40,0.0,2.05088996887207,0.0,169.211593627929,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 04:50,0.0,2.0315089225769,0.0,154.690307617187,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:00,0.0,2.04965209960937,0.0,169.886795043945,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:10,0.0,2.07170891761779,0.0,176.107498168945,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:20,0.0,1.4750440120697,0.0,160.114395141601,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:30,0.0,1.34493994712829,0.0,142.256393432617,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:40,0.0,1.19947898387908,0.0,134.189193725585,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 05:50,0.0,1.09098601341247,0.0,117.254096984863,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 06:00,0.0,1.01954698562622,0.0,121.107200622558,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 06:10,0.0,0.642524480819702,0.0,134.154296875,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 06:20,0.0,0.543037176132202,0.0,125.657203674316,0.0,,Very Low,-0.4316086429922726,LOW
18 02 2018 06:30,0.0,0.606082916259765,0.0,157.224502563476,0.0,,Very Low,-0.4316086429922726,LOW
